admin1_name,admin2_name,admin3_name,fac_id,fac_name,date_opened,date_closed,coordinates,long,lat,contactperson,address,org_owner,org_rural_urban,type,admin1_abb
KwaZulu-Natal,uMgungundlovu,uMshwathi,q4N46wzuwhH,NHLS Appelsbosch Laboratory,2010-01-01,NA,"[30.8427,-29.38985]",30.8427,-29.3898,NA,"Appelsbosch Hospital, Ozwatini, 3242",Gov NHLS,Rural,Laboratory,KZ
KwaZulu-Natal,uMgungundlovu,uMshwathi,YdpVDkR2mxS,Pressure Die Casting Occupational Health Centre,2012-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,KZ
KwaZulu-Natal,uMgungundlovu,uMshwathi,Cpu2yttj9ot,uMshwathi Local Municipality - DM EHS,2012-09-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS DM Service,KZ
KwaZulu-Natal,uMgungundlovu,uMshwathi,ZNLurLCJwMf,uMshwathi Local Municipality - LG EHS,1994-01-01,2016-06-30,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS LG Service,KZ
KwaZulu-Natal,uMgungundlovu,uMshwathi,xN0tbQCRkkC,uMshwathi Local Municipality - Prov EHS,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,EHS Prov Service,KZ
KwaZulu-Natal,uMgungundlovu,uMshwathi,YzlP0EPUqm1,uMshwathi Primary Condom Distribution Site,2011-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Rural,Stock Distribution Point,KZ
KwaZulu-Natal,uMgungundlovu,uMshwathi,QZDGpb1qIeN,uMshwathi sub-District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health sub-District Office,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,mOTfke3nFO7,Big 5 Hlabisa Local Municipality - DM EHS,2012-09-01,NA,NA,NA,NA,Sibusiso Mdletshe,NA,Gov Municipality,Urban,EHS DM Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,frVPOglhCzM,Big 5 Hlabisa Local Municipality - LG EHS,1994-01-01,NA,NA,NA,NA,Sibusiso Mdletshe,NA,Gov Municipality,Rural,EHS LG Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,kVhdXSSbnX4,Big 5 Hlabisa Local Municipality - Prov EHS,1994-01-01,NA,NA,NA,NA,Sibusiso Mdletshe,NA,Gov Province,Urban,EHS Prov Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,HjX1MzPjiwt,Big 5 Hlabisa Malaria Unit,1997-01-01,NA,"[31.904397,-27.9047095]",31.904397,-27.9047,NA,NA,Gov Province,Rural,Malaria Unit,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,bWm0ltF69t0,Dr AM Cohn General Practitioner,1998-05-01,NA,NA,NA,NA,NA,NA,Private,Rural,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,IEgWYCior8n,Dr A Tomicki General Practitioner,1998-04-01,NA,NA,NA,NA,NA,NA,Private,Rural,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,ZevWYOokg5r,Dr DE Erasmus General Practitioner,2013-01-01,NA,"[32.2773529,-28.0210796]",32.2773529,-28.021,NA,NA,Private,Rural,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,f5vroCOFgex,Ezimpondweni Clinic,1994-01-01,NA,"[32.459631,-27.798443]",32.459631,-27.7984,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,A5SdN6IlcYu,Hlabisa EMS Station,1994-01-01,NA,"[31.88007,-28.14574]",31.88007,-28.1457,NA,NA,Gov Province,Peri-Urban,EMS Station,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,XbYalmfE3vM,Hlabisa Gateway Clinic,2003-04-01,NA,"[31.878932,-28.14357]",31.878932,-28.1435,NA,NA,Gov Province,Peri-Urban,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,MTg4Nsh9X44,Hlabisa Hospital,1994-01-01,NA,"[31.880697,-28.145548]",31.880697,-28.1455,NA,"60 Saunder Street, Hlabisa",Gov Province,Peri-Urban,District Hospital,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,hUgKXSGLQth,Hlabisa Mobile 1,1994-01-01,NA,"[31.881208,-28.144761]",31.881208,-28.1447,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,R0bXqb5YJQP,Hlabisa Mobile 2,1994-01-01,NA,"[31.881208,-28.144761]",31.881208,-28.1447,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,Ttt5GUeYnCa,Hlabisa Mobile 3,2018-08-01,NA,NA,NA,NA,Ms LM Nkosi,"60 Saunders Street, Hlabisa",Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,vp6omYHITBW,Hlabisa Primary Condom Distribution Site,2014-09-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Rural,Stock Distribution Point,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,ThQDKJNFtyb,Hluhluwe Clinic,2015-01-01,NA,"[32.27056,-28.02194]",32.27056,-28.0219,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,acA0hxPm6m4,Hluhluwe EMS Station,2000-01-01,NA,"[32.268615,-28.020622]",32.268615,-28.0206,NA,NA,Gov Province,Rural,EMS Station,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,INw2ka1GPAW,Inhlwathi Clinic,1994-01-01,NA,"[31.974591,-28.017056]",31.974591,-28.017,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,drCGzJiXG7I,Macabuzela Clinic,1994-01-01,NA,"[32.159973,-28.028112]",32.159973,-28.0281,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,htEpVLRxnyU,Makhowe Clinic,1994-01-01,NA,"[32.14029,-27.960785]",32.14029,-27.9607,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,K5oPdNUtqke,Mduku Clinic,1994-01-01,NA,"[32.388065,-27.828102]",32.388065,-27.8281,NA,Mduku Area,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,OAFpduXFZcb,Mnqobokazi Clinic,1994-01-01,NA,"[32.455985,-27.705903]",32.455985,-27.7059,NA,R 22,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,cR1PsOGvAIX,Mpembeni Clinic,2006-06-01,NA,"[31.94133,-28.132306]",31.94133,-28.1323,NA,"Private Bag, X5001, Mpembeni Clinic, Hlabisa",Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,ORBgjzCvQo6,Mseleni Mobile 4,2014-03-01,NA,"[32.55658,-27.32633]",32.55658,-27.3263,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,FujI7zYk952,NHLS Hlabisa Laboratory,2010-01-01,NA,"[31.8807,-28.14555]",31.8807,-28.1455,NA,"Hlabisa Hospital, Hlabisa, 3937",Gov NHLS,Peri-Urban,Laboratory,KZ
KwaZulu-Natal,Umkhanyakude,Big 5 Hlabisa,wlm1MIxJEh2,The Big 5 False Bay Primary Condom Distribution Site,2014-09-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Rural,Stock Distribution Point,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,bzJOQeZz4f4,Bethesda EMS Station,1994-01-01,NA,"[32.0061,-27.1365]",32.006100000000004,-27.1365,NA,Jozini Main Road,Gov Province,Rural,EMS Station,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,vMZnCuuTAq0,Bethesda Gateway Clinic,2006-04-01,NA,"[32.081128,-27.574446]",32.081128,-27.5744,NA,"Main Road, Bethesda",Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,gYez24bNSgk,Bethesda Hospital,1994-01-01,NA,"[32.082098,-27.574111]",32.082098,-27.5741,NA,"Main Road, Bethesda",Gov Province,Rural,District Hospital,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,uu0tlYtStyC,Bethesda Mobile 1,1994-01-01,NA,"[32.081161,-27.57432]",32.081161,-27.5743,NA,"Main Road, Bethesda",Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,golyTmqDqoS,Bethesda Mobile 2,1994-01-01,NA,"[32.081161,-27.57432]",32.081161,-27.5743,NA,"Main Road, Bethesda",Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,iy6F8fccnAx,Bethesda Mobile 3,2011-03-01,NA,"[32.081161,-27.57432]",32.081161,-27.5743,NA,"Main Road, Bethesda",Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,IfDnnLyRTdJ,Dr MA Sutherland General Practitioner,2000-02-01,NA,NA,NA,NA,NA,NA,Private,Rural,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Fxjhc7u7zF0,E8 Jozini Humana People to People Malaria Unit,2018-01-01,NA,"[32.591716,-26.867294]",32.591716,-26.8672,NA,NA,E8 Programme,Rural,Malaria Unit,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,DrvMR6Vi085,Ekuhlehleni Clinic,1994-01-01,NA,"[32.042652,-26.854188]",32.042652,-26.8541,NA,Ekuhlehleni,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,EwQhnNABsfv,GB Nkonjane Malaria Mobile 2,2017-06-01,NA,NA,NA,NA,Moses Mkhabela,"Ntsinde Street, Jozini, 3969",Not-for-profit,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,JxrBL8O2byd,Gedleza Clinic,1994-01-01,NA,"[32.212832,-27.48284]",32.212832,-27.4828,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Rqvr1RXU4C0,Gwaliweni Clinic,1994-01-01,NA,"[31.97787,-27.307164]",31.97787,-27.3071,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,AskKMcqQHSb,Ingwavuma Correctional Centre,1994-01-01,NA,"[31.99469,-27.13239]",31.99469,-27.1323,NA,NA,Gov DCS,Rural,Correctional Centre,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,IE4qNRqmSV1,Jozini Clinic,1994-01-01,NA,"[32.072643,-27.425728]",32.072643,-27.4257,NA,Jozini Main Road,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,hgvYetMFwD0,Jozini Local Municipality - DM EHS,2012-09-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS DM Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,u8cMV10GnZY,Jozini Local Municipality - LG EHS,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS LG Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,ezL3KEU9byx,Jozini Local Municipality - Prov EHS,1994-01-01,2013-09-30,NA,NA,NA,NA,NA,Gov Province,Rural,EHS Prov Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Pvk582rtS9q,Jozini Malaria Unit,1998-01-01,NA,"[32.072,-27.425]",32.072,-27.425,NA,NA,Gov Province,Rural,Malaria Unit,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,um7N81xV87Y,Jozini Primary Condom Distribution Site,2014-09-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Rural,Stock Distribution Point,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,ZhXszgU8Tig,Jozini sub-District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health sub-District Office,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,sSOQ9VjHG7S,KwaMbuzi Clinic,1994-01-01,NA,"[32.190224,-27.181558]",32.190224,-27.1815,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,PtKu6b73L4E,Makanis Malaria Unit Laboratory,1999-10-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Laboratory,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,ukpBaJQkvnf,Makhathini Clinic,1994-01-01,NA,"[32.160264,-27.443833]",32.160264,-27.4438,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Dd0GrLcMvmj,Manyiseni Clinic,1994-01-01,NA,"[32.035636,-26.914005]",32.035636,-26.914,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,wbHBRPrj5vj,Mbadleni Clinic,1994-01-01,NA,"[32.135216,-26.962688]",32.135216,-26.9626,NA,Mbadleni Area,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,SaM949yBEdH,Mhlekazi Clinic,1994-01-01,NA,"[32.146609,-27.705446]",32.146609,-27.7054,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,QoqiJCAyIyF,Mkuze Clinic,1994-01-01,NA,"[32.03188,-27.618546]",32.03188,-27.6185,NA,Klbe Road,Gov Province,Urban,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,d28lOOHscHJ,Mkuze Game Reserve HTA Non-Medical Site,2017-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Specialised Centre,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,wrrx3WzJtVu,Mkuze HTA Non-Medical Site,2014-03-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Specialised Centre,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,s0PPfEw0bMo,Mosvold EMS Station,1994-01-01,NA,"[32.0061,-27.1365]",32.006100000000004,-27.1365,NA,NA,Gov Province,Rural,EMS Station,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,qbWxDsDNt89,Mosvold Gateway Clinic,2010-12-01,NA,"[32.004746,-27.138374]",32.004746,-27.1383,NA,"Main Road, Ingwavuma, 3968",Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Mm0zVWPYHaC,Mosvold Hospital,1994-01-01,NA,"[32.004746,-27.138374]",32.004746,-27.1383,NA,"Main Road, Ingwavuma, 3968",Gov Province,Rural,District Hospital,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,vnrQVdRS6qs,Mosvold Mobile 1,1994-01-01,NA,"[32.006173,-27.136563]",32.006173,-27.1365,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,aPDtLAVwqNK,Mosvold Mobile 2,1994-01-01,NA,"[32.006173,-27.136563]",32.006173,-27.1365,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,pYoIhi0poL6,Mosvold Mobile 3,2001-01-01,NA,"[32.006173,-27.136563]",32.006173,-27.1365,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,eoeclL5n2m1,Ndumo Clinic,1994-01-01,NA,"[32.251492,-26.925099]",32.251492,-26.925,NA,Ndumo Main Road,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,kQegET5gQVS,NHLS Bethesda Laboratory,2010-01-01,NA,"[32.0811,-27.5745]",32.0811,-27.5745,NA,"Bethesda Hospital, Ubombo, 3970",Gov NHLS,Rural,Laboratory,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Wo7tzB1KJJS,NHLS Mosvold Laboratory,2010-01-01,NA,"[32.00475,-27.13837]",32.00475,-27.1383,NA,"Mosvold Hospital, Ingwavuma, 3968",Gov NHLS,Rural,Laboratory,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,kVhbRwORLi2,Nkungwini Clinic,1994-01-01,NA,"[32.008758,-27.00989]",32.008758,-27.0098,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,hyQWnUToZVj,Nondabuya Clinic,1994-01-01,NA,"[32.155993,-27.345922]",32.155993,-27.3459,NA,Nondabuya,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,tgG4otQf8uU,Ophansi Clinic,1994-01-01,NA,"[32.314153,-27.589162]",32.314153,-27.5891,NA,"Ophansi, Kajobe Area",Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,T9DxLb6tQC0,Ophondweni Clinic,1994-01-01,NA,"[32.099823,-27.300261]",32.099823,-27.3002,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Kui821wXdY2,Othobothini CHC,2018-04-01,NA,"[32.057008,-27.42606]",32.057008,-27.426,Zanele Mtshali,"Msiyane Area, Main Street",Gov Province,Rural,Community Health Centre,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,G74ttGxcr4V,Senegal Farm HTA Non-Medical Site,2017-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Specialised Centre,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,W1dcwPOZhMQ,Shemula Clinic,1994-01-01,NA,"[32.228617,-27.081997]",32.228617,-27.0819,NA,"Private Bag X2211, Ingwavuma, 3968",Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,b30tYlHB0DW,Umkhanyakude District EHP,2018-11-01,NA,NA,NA,NA,NA,NA,Gov National,Rural,Environmental Health Service,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,zsq3FsX4lgv,Umkhanyakude District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,Health District Office,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,Ah4dRFaOBUZ,Umkhanyakude District PPSD - Primary Condom Distribution Site,2017-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,Stock Distribution Point,KZ
KwaZulu-Natal,Umkhanyakude,Jozini,opmUjtAkRF6,Umkhanyakude Primary Condom Distribution Site,2017-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Stock Distribution Point,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,XOwvxKqc9Mj,Clicks Mtubatuba Pharmacy,2019-01-01,NA,NA,NA,NA,Noxolo Zulu,"Shop 23, Mtubatuba Mall, Msomtsinsi Road, Mtubatuba",Private,Urban,Pharmacy,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,AOI03BuUwjz,Dr IJ Seindis General Practitioner,2007-02-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,AGuv3FKe2AJ,Dr JJ Combrinck General Practitioner,1998-12-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,Af1guFxrdVC,Dr JS Dhaver General Practitioner,1998-05-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,mvyKoBIDyWz,Dr N Jorgenson General Practitioner,1998-03-01,NA,NA,NA,NA,NA,NA,Private,Rural,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,AfB04FpAgSI,Dr SL Nkosi General Practitioner,2005-09-01,NA,"[30.890583,-29.968833]",30.890583,-29.9688,NA,NA,Private,Urban,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,aFgEYKe2LZM,Dr ZJG Benade General Practitioner,1999-02-01,NA,"[32.207099,-28.41748]",32.207099,-28.4174,NA,NA,Private,Urban,General Practitioner,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,Wu8jPeRWwCz,Esiyembeni Clinic,1994-01-01,NA,"[32.004851,-28.32931]",32.004851,-28.3293,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,KZlTkGGIxRB,Ezwenelisha Clinic,2002-01-01,NA,"[32.31265,-28.412392]",32.31265,-28.4123,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,B07aTqq0dNT,Futhululu Farm HTA Non-Medical Site,2017-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Specialised Centre,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,joNJ2dAVCu7,Gunjaneni Clinic,1994-01-01,NA,"[32.088031,-28.244887]",32.088031,-28.2448,NA,Gunjaneni Reserve,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,Qzh7D5Langy,Ithendele Coal Mine HTA Non-Medical Site,2017-04-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Specialised Centre,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,LEPgZBOcGh2,KwaMsane Clinic,1994-01-01,NA,"[32.14819,-28.427853]",32.14819,-28.4278,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,NJ0aq8uj2wI,Machibini Clinic,1994-01-01,NA,"[32.045222,-28.28121]",32.045222,-28.2812,NA,Machibini Reserve Next To Mawombe High School,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,pLQVvHN8lfi,Madwaleni Clinic,1994-01-01,NA,"[32.222039,-28.263719]",32.222039,-28.2637,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,dcgctRReuGh,Mondi Mobile 1 (Umkhanyakude),2013-05-01,2018-09-30,NA,NA,NA,NA,NA,Province Aided,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,UGVinq2upgH,Monzi Clinic,1994-01-01,2016-04-30,"[32.29258,-28.45711]",32.29258,-28.4571,NA,NA,Private,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,gNCBZyJ3u78,Mpukunyoni Clinic,1994-01-01,NA,"[32.174266,-28.367383]",32.174266,-28.3673,NA,Mpukunyoni Area,Gov Province,Peri-Urban,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,R08GZ19GczL,Mtuba Pharmacy,2018-07-01,NA,"[32.209731,-28.418058]",32.209731,-28.418,NA,"36 St Lucia Road, Mtubatuba",Private,Urban,Pharmacy,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,DxrqSrnwZjA,Mtubatuba Clinic,1994-01-01,NA,"[32.185255,-28.411233]",32.185255,-28.4112,NA,"Lot 379 John Ross, Highway, Mtubatuba",Gov Province,Peri-Urban,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,MNHPMgnxs6s,Mtubatuba EMS Station,2000-01-01,NA,"[32.185,-28.411]",32.185,-28.411,NA,NA,Gov Province,Peri-Urban,EMS Station,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,ce7KPzzHElF,Mtubatuba HTA Non-Medical Site,2015-03-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Specialised Centre,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,FDKctryEWfY,Mtubatuba Local Municipality - DM EHS,2012-09-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS DM Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,Qo9wYTBsuDy,Mtubatuba Local Municipality - LG EHS,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Rural,EHS LG Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,ko08hee115J,Mtubatuba Local Municipality - Prov EHS,1994-01-01,2013-09-30,NA,NA,NA,NA,NA,Gov Province,Rural,EHS Prov Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,hNIGB9QlDkp,Mtubatuba Malaria Unit,1997-01-01,NA,NA,NA,NA,NA,NA,Gov Province,Rural,Malaria Unit,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,bS3XIXVElC4,Mtubatuba Mobile 1,2006-01-01,NA,"[32.185252,-28.411233]",32.185252,-28.4112,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,yRDSW0g2xgY,Mtubatuba Mobile 2,2002-09-01,NA,"[32.185252,-28.411233]",32.185252,-28.4112,NA,NA,Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,wSjXnnJ8MbB,Mtubatuba Mobile 3,2018-08-01,NA,NA,NA,NA,Ms LM Nkosi,"60 Saunders Street, Hlabisa,",Gov Province,Rural,Mobile Service,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,w0HwmEYQR15,Mtubatuba Primary Condom Distribution Site,2014-09-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Rural,Stock Distribution Point,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,FN8ssYlOhue,Mtubatuba sub-District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health sub-District Office,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,cibs0a3X3Sf,NHLS KwaMsane Microscopy Centre,2010-01-01,NA,"[32.14819033,-28.427853]",32.14819033,-28.4278,NA,"KwaMsane Clinic, Hlabisa, 3937",Gov NHLS,Rural,Laboratory,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,mMbtvMIkWoV,Nkundusi Clinic,1994-01-01,NA,"[32.319806,-28.146074]",32.319806,-28.146,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,Y9LkjWhUcSP,Ntondweni Clinic,1994-01-01,NA,"[32.168216,-28.199801]",32.168216,-28.1998,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,MT3UoWEL2ER,SAMHS Mtubatuba Sickbay,1994-01-01,NA,"[32.243892,-28.372745]",32.243892,-28.3727,NA,"St Lucia Road, Mtubatuba",Gov SAMHS,Rural,Sickbay,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,Z6CsLQ0mTQi,Sipho Zungu Clinic,2000-08-01,NA,"[32.376632,-28.368368]",32.376632,-28.3683,NA,St Lucia Road,Gov Province,Peri-Urban,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,Mtubatuba,TGSyhCHBg8e,Somkhele Clinic,1994-01-01,NA,"[32.101045,-28.33076]",32.101045,-28.3307,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,uMhlabuyalingana,UxhAfd1myQO,Bhekabantu Clinic,1994-01-01,NA,"[32.336943,-26.943821]",32.336943,-26.9438,NA,NA,Gov Province,Rural,Clinic,KZ
KwaZulu-Natal,Umkhanyakude,uMhlabuyalingana,AHr8Ad6mPfp,Dr ZM Qwabe General Practitioner,1998-03-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,KZ
