admin1_abb,admin2_abb,admin2_name,type,fac_name,admin1_name
KZ,DC43,Harry Gwala,Clinic,Umzimkhulu Clinic,KwaZulu Natal
KZ,DC43,Harry Gwala,Clinic,Underberg Clinic,KwaZulu Natal
KZ,DC43,Harry Gwala,Community Health Centre,Pholela CHC,KwaZulu Natal
KZ,DC43,Harry Gwala,Correctional Centre,Ebongweni Maximum Correctional Centre,KwaZulu Natal
KZ,DC43,Harry Gwala,Correctional Centre,Ixopo Correctional Centre,KwaZulu Natal
KZ,DC43,Harry Gwala,Correctional Centre,Kokstad Medium Correctional Centre,KwaZulu Natal
KZ,DC43,Harry Gwala,District Hospital,Christ the King Hospital,KwaZulu Natal
KZ,DC43,Harry Gwala,District Hospital,East Griqualand and Usher Memorial Hospital,KwaZulu Natal
KZ,DC43,Harry Gwala,District Hospital,Rietvlei Hospital,KwaZulu Natal
KZ,DC43,Harry Gwala,District Hospital,St Apollinaris Hospital,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS DM Service,Greater Kokstad Local Municipality - DM EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS DM Service,Ingwe Local Municipality - DM EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS DM Service,Kwa Sani Local Municipality - DM EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS DM Service,Ubuhlebezwe Local Municipality - DM EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS DM Service,Umzimkhulu Local Municipality - DM EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS LG Service,Ingwe Local Municipality - LG EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS LG Service,Kwa Sani Local Municipality - LG EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS LG Service,Umzimkhulu Local Municipality - LG EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS Port Health Service,Sani Pass (Lesotho) Port Health,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS Prov Service,Greater Kokstad Local Municipality - Prov EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS Prov Service,Ingwe Local Municipality - Prov EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS Prov Service,Kwa Sani Local Municipality - Prov EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS Prov Service,Ubuhlebezwe Local Municipality - Prov EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EHS Prov Service,Umzimkhulu Local Municipality - Prov EHS,KwaZulu Natal
KZ,DC43,Harry Gwala,EMS Station,Creighton EMS Station,KwaZulu Natal
KZ,DC43,Harry Gwala,EMS Station,Ixopo EMS Station,KwaZulu Natal
KZ,DC43,Harry Gwala,EMS Station,Kokstad EMS Station,KwaZulu Natal
KZ,DC43,Harry Gwala,EMS Station,Pholela EMS Station,KwaZulu Natal
KZ,DC43,Harry Gwala,EMS Station,Umzimkhulu EMS Station,KwaZulu Natal
KZ,DC43,Harry Gwala,EMS Station,Underberg EMS Station,KwaZulu Natal
KZ,DC43,Harry Gwala,Health Post,Franklin Health Post,KwaZulu Natal
KZ,DC43,Harry Gwala,Health Post,Khanyiselani Health Post,KwaZulu Natal
KZ,DC43,Harry Gwala,Health Post,Shayamoya Health Post,KwaZulu Natal
KZ,DC43,Harry Gwala,Health Post,Sqandulweni Health Post,KwaZulu Natal
KZ,DC43,Harry Gwala,Health Post,Stepmore Health Post,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Ixopo Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Ixopo Mobile 2,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Ixopo Mobile 3,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Kokstad Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Kokstad Mobile 2,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Kokstad Mobile 3,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Pholela Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Pholela Mobile 2,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Rietvlei Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,St Apollinaris Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,St Apollinaris Mobile 2,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Umzimkhulu Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Umzimkhulu Mobile 2,KwaZulu Natal
KZ,DC43,Harry Gwala,Mobile Service,Underberg Mobile 1,KwaZulu Natal
KZ,DC43,Harry Gwala,Non-medical Site,Bulwer HTA Non-medical Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Non-medical Site,Ixopo Taxi Rank HTA Non-Medical Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Non-medical Site,Kokstad Park HTA Non-Medical Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Non-medical Site,Kokstad Wellness Non-medical Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Non-medical Site,Umzimkhulu HTA Non-Medical Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Pharmacy,Clicks Kokstad Pharmacy,KwaZulu Natal
KZ,DC43,Harry Gwala,Primary Condom Distribution Site,Greater Kokstad Primary Condom Distribution Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Primary Condom Distribution Site,Sangwe Primary Condom Distribution Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Primary Condom Distribution Site,Ubuhlebezwe Primary Condom Distribution Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Primary Condom Distribution Site,Umzimkhulu Primary Condom Distribution Site,KwaZulu Natal
KZ,DC43,Harry Gwala,Private Hospital,Netcare Kokstad Hospital,KwaZulu Natal
KZ,DC43,Harry Gwala,Private Hospital,NHN Riverview Manor Clinic,KwaZulu Natal
KZ,DC43,Harry Gwala,Reproductive Centre,Kokstad Family Planning Clinic,KwaZulu Natal
KZ,DC43,Harry Gwala,Specialised Psychiatric Hospital,Umzimkhulu Hospital,KwaZulu Natal
KZ,DC43,Harry Gwala,Specialised TB Hospital,St Margaret's TB MDR Hospital,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Adams Mission Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Addington Gateway Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Amanzimtoti Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Amaoti Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Athlone Park Hall Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Austerville Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bayview Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Beatrice Street Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Besters Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Amatikwe Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Bekulwandle Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Emandleni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Folweni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Hlengimpilo Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Hlengisizwe Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Inanda Day Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Kuhlekwethu Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Kusakusa Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bhekimpilo Trust - Sandasonke Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Blue Roof Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Bluff Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Buffelsdraai Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Caneside Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Chatsworth Township Centre Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Chesterville Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Chesterville Provincial Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Clare Estate Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Clermont Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Craigieburn Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Danganya Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Ekukhanyeni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Ekuphileni (Umlazi L) Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Folweni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Fredville Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Glen Earle Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Glenwood Clinic (Durban),KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Goodwins Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Grove End Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Halley Stott Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Hambanathi Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Hillary Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Inanda Seminary Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Isipingo Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Kingsburgh Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Klaarwater Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Kloof Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,KwaMakhutha Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,KwaMashu B Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,KwaNdengezi Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,KwaNgcolosi Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,La Lucia Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Lamontville Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Lancers Road Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Lindelani Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Lovu Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Luganda Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Magabheni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Maphephetheni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Mariannridge Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Masada Workshop Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Matikwe Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Merebank Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Molweni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Montclair Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Mpola Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Mpumalanga Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Msunduze Bridge Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Mzamo Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Nagina Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,New Germany Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Newlands East Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Newlands West Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Nsimbini Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Ntshongweni Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Ntuzuma Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Oakford Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Odidini Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Old Fort Place Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Osizweni (Umlazi Q) Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Ottawa Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Overport Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Peaceville Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Pinetown Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Point Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Prince Mshiyeni Gateway Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Qadi Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Queensburgh Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Redcliffe Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Redhill Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Reservoir Hills Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,RK Khan Gateway Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Savannah Park Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Sea Cow Lake Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Seaview Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Shallcross Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Shongweni Dam Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Sivananda Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,St Anne's Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Starwood Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Stonebridge Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Sydenham Heights Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Trenance Park Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Tshelimnyama Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umbilo Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umbumbulu Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umdloti Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umhlanga Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umkomaas Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi AA Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi Chest Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi D Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi G Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi K Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi N Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi U21 Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umlazi V Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umnini Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Umzomuhle (Umlazi H) Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Valley Trust Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Verulam Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Waterfall Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Waterloo Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Welbedacht - Siyakha Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Welbedacht Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Wentworth Gateway Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Westville Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Woodhurst Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Wyebank Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Yellow Wood Park Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Clinic,Zwelibomvu Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,Cato Manor CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,Hlengisizwe CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,Inanda C CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,KwaDabeka CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,KwaMashu Poly CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,Newtown A CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,Phoenix CHC,KwaZulu Natal
KZ,ETH,eThekwini,Community Health Centre,Tongaat CHC,KwaZulu Natal
KZ,ETH,eThekwini,Correctional Centre,Durban Correctional Centre,KwaZulu Natal
KZ,ETH,eThekwini,District Hospital,McCords Hospital,KwaZulu Natal
KZ,ETH,eThekwini,District Hospital,Osindisweni Hospital,KwaZulu Natal
KZ,ETH,eThekwini,District Hospital,St Mary's Hospital (Mariannhill),KwaZulu Natal
KZ,ETH,eThekwini,District Hospital,Wentworth Hospital,KwaZulu Natal
KZ,ETH,eThekwini,EHS DM Service,eThekwini Metropolitan Municipality Sub - DM EHS,KwaZulu Natal
KZ,ETH,eThekwini,EHS DM Service,Pollution Control Durban,KwaZulu Natal
KZ,ETH,eThekwini,EHS LG Service,eThekwini Metropolitan Municipality Sub - LG EHS,KwaZulu Natal
KZ,ETH,eThekwini,EHS Port Health Service,Durban Harbour Port Health,KwaZulu Natal
KZ,ETH,eThekwini,EHS Port Health Service,King Shaka International Port Health,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,eThekwini Metropolitan Municipality Sub - Prov EHS,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Five PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Four PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Inanda PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North KwaMashu PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North One PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Phoenix PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Six PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Three PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,North Two PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Eight PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Emaweleni PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Five PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Four PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South One PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Seven PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Six PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Three PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Two PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,South Umbumbulu PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,West Four PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,West One PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,West Pinetown PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,West Three PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EHS Prov Service,West Two PHC Area,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Central EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Clermont EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Fosa EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Illovo EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,KwaMashu EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Mariannhill EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Mpumulanga EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Phoenix EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,RK Khan EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Tongaat EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Umlazi EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,EMS Station,Wentworth EMS Station,KwaZulu Natal
KZ,ETH,eThekwini,Frail Care,Verulam Frail Care Centre,KwaZulu Natal
KZ,ETH,eThekwini,High Transmission Area,Cato Ridge Truck Stop/ North Star Alliance HTA Non-Medical Site,KwaZulu Natal
KZ,ETH,eThekwini,Hospice,Highway Hospice,KwaZulu Natal
KZ,ETH,eThekwini,Hospice,Khanya Hospice,KwaZulu Natal
KZ,ETH,eThekwini,Hospice,St Mary's Outreach Hospice,KwaZulu Natal
KZ,ETH,eThekwini,Hospice,Verulam Hospice,KwaZulu Natal
KZ,ETH,eThekwini,Medical Centre,Ascot Park Medical Centre,KwaZulu Natal
KZ,ETH,eThekwini,Medical Centre,Durban Oncology Centre,KwaZulu Natal
KZ,ETH,eThekwini,Medical Centre,NHN Intercare Amanzimtoti Medical Centre,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Amaoti Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Cato Manor Psychiatric Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Chatsworth Psychiatric Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Durban North Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Kwaximba Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Mariannhill Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Mpumalanga Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Ninikhona Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Nyangwini Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Overport Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Phoenix Happy Hours,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Phoenix Psychiatric Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Wentworth Club 92 House,KwaZulu Natal
KZ,ETH,eThekwini,Mental Health Centre,Wentworth Psychiatric Clinic,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Amaotana Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Amaoti Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Amawele Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Bhekokuhle Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Blackburn Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Block B Cottonlands Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Buffelsdraai Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Burlington Heights Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Chopperstown Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Clairwood Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Coffeefarm Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Cornubia Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Dassenhoek Rural Health Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Demat Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 2 (Seaview),KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 3 (PSC),KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 4,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 5,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 6,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 7 (Amaoti),KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Durban Mobile 8,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Ekukhanyeni Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,eThekwini Geriatric Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,eThekwini Universal Bus Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Halley Stott Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Halley Stott Mobile 2,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Hlengisizwe Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Hlengisizwe Mobile 2,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Inanda CHC Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Inanda CHC Mobile 2,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,KwaDabeka Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,KwaMashu Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,KwaMashu Mobile 2,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,KwaMjoji Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Lot 58 Quarry Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Montclair Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Motala Heights Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Mpumalanga Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Newtown Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Northdene Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Pinetown Mobile 1,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Pinetown Mobile 2,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Pinetown Mobile 3,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Pinetown Mobile 4,KwaZulu Natal
KZ,ETH,eThekwini,Mobile Service,Redcliffe Quarry Mobile 1,KwaZulu Natal
